timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-01-10,0.00009620,0.00070000,0.00005700,0.00015877,171312708.23925391,1515628799999,32567.66832583,372068,86005385.19035470,16415.01989414,0
2018-01-11,0.00015876,0.00018440,0.00011140,0.00011985,76620603.52095213,1515715199999,10671.47721686,162364,37443015.00691253,5264.77949363,0
2018-01-12,0.00011980,0.00013490,0.00008888,0.00009390,44691777.59411053,1515801599999,4752.54470497,93374,19669873.84199266,2098.57514699,0
2018-01-13,0.00009428,0.00010411,0.00006724,0.00007310,28448169.21485684,1515887999999,2392.57857530,63478,12341865.06864017,1036.14746964,0
2018-01-14,0.00007310,0.00013200,0.00007050,0.00009278,79875076.52489527,1515974399999,8441.78887246,161239,39285245.22822813,4177.76791864,0
2018-01-15,0.00009279,0.00010700,0.00007201,0.00007671,31945941.00000000,1516060799999,2843.44766444,76917,13695007.00000000,1227.23923170,0
2018-01-16,0.00007671,0.00007756,0.00005180,0.00005989,17105646.00000000,1516147199999,1140.90973994,34505,6996675.00000000,467.84148566,0
2018-01-17,0.00006000,0.00006949,0.00005500,0.00006519,11726018.00000000,1516233599999,722.32774737,23829,5800906.00000000,358.10457047,0
2018-01-18,0.00006519,0.00009485,0.00006402,0.00008566,18305065.00000000,1516319999999,1424.09938085,38601,9129703.00000000,712.95286083,0
2018-01-19,0.00008566,0.00012985,0.00007490,0.00012507,60496045.00000000,1516406399999,6406.10639700,130053,30181756.00000000,3210.13308523,0
2018-01-20,0.00012507,0.00012860,0.00010100,0.00010527,38866191.00000000,1516492799999,4388.24628847,103965,17789687.00000000,2013.44801914,0
2018-01-21,0.00010517,0.00011989,0.00009000,0.00010407,28953642.00000000,1516579199999,3029.44889522,70246,13749919.00000000,1445.39837190,0
2018-01-22,0.00010400,0.00011859,0.00009601,0.00009825,24520352.00000000,1516665599999,2603.28751919,67514,11261169.00000000,1198.91924495,0
2018-01-23,0.00009820,0.00009916,0.00008000,0.00009141,11574646.00000000,1516751999999,1094.21396831,34129,5011397.00000000,474.46175526,0
2018-01-24,0.00009141,0.00009390,0.00008003,0.00008219,11675157.00000000,1516838399999,997.36151933,31416,5120599.00000000,437.85145150,0
2018-01-25,0.00008193,0.00009101,0.00007759,0.00009020,12890655.00000000,1516924799999,1081.07660272,32833,6121356.00000000,515.98075552,0
2018-01-26,0.00009040,0.00009499,0.00007819,0.00008373,18497576.00000000,1517011199999,1600.26565132,46686,8777769.00000000,763.02705127,0
2018-01-27,0.00008373,0.00008650,0.00008012,0.00008104,4763292.00000000,1517097599999,395.02556100,15359,2000772.00000000,166.10887302,0
2018-01-28,0.00008099,0.00008350,0.00007750,0.00007863,5933056.00000000,1517183999999,473.30583624,16055,2435590.00000000,194.78474868,0
2018-01-29,0.00007885,0.00007969,0.00007200,0.00007317,5047345.00000000,1517270399999,380.35835429,13507,1997022.00000000,150.30822811,0
2018-01-30,0.00007300,0.00007466,0.00006500,0.00006650,4734831.00000000,1517356799999,331.39004311,12792,1884766.00000000,132.45091348,0
2018-01-31,0.00006630,0.00007016,0.00006300,0.00006475,3961981.00000000,1517443199999,259.57444870,9708,1736986.00000000,114.00895114,0
2018-02-01,0.00006497,0.00007621,0.00005850,0.00006257,10541784.00000000,1517529599999,713.03223037,24387,4645816.00000000,316.66136873,0
2018-02-02,0.00006230,0.00006246,0.00004668,0.00005789,7215739.00000000,1517615999999,400.55604026,14313,3196044.00000000,178.33153802,0
2018-02-03,0.00005776,0.00007900,0.00005482,0.00007484,17372156.00000000,1517702399999,1234.17010603,37390,8541366.00000000,608.69377500,0
2018-02-04,0.00007480,0.00011165,0.00007270,0.00009040,94225960.00000000,1517788799999,8767.48455527,185917,46643577.00000000,4345.39896063,0
2018-02-05,0.00009060,0.00009450,0.00006100,0.00006461,42642161.00000000,1517875199999,3085.02156966,68878,18090932.00000000,1310.83059496,0
2018-02-06,0.00006461,0.00006546,0.00005663,0.00006171,13841511.00000000,1517961599999,838.24677941,27984,6005995.00000000,364.45022899,0
2018-02-07,0.00006189,0.00006490,0.00005605,0.00005730,9378044.00000000,1518047999999,567.08163835,22077,4162622.00000000,251.80390178,0
2018-02-08,0.00005721,0.00005824,0.00005679,0.00005824,102455.00000000,1518134399999,5.92526344,288,28427.00000000,1.64213072,0
2018-02-09,0.00005801,0.00006368,0.00005610,0.00005907,5518738.00000000,1518220799999,330.97826776,12053,2451449.00000000,147.04772902,0
2018-02-10,0.00005907,0.00005988,0.00005166,0.00005340,7265631.00000000,1518307199999,408.78555042,15419,3002918.00000000,168.95482298,0
2018-02-11,0.00005339,0.00005484,0.00005055,0.00005217,4888022.00000000,1518393599999,256.09026882,10997,2270191.00000000,119.12862932,0
2018-02-12,0.00005222,0.00005385,0.00005001,0.00005127,3979051.00000000,1518479999999,205.77940112,8978,1561244.00000000,80.98954551,0
2018-02-13,0.00005126,0.00005200,0.00004787,0.00004832,2972703.00000000,1518566399999,147.86105513,7451,1120623.00000000,55.88271036,0
2018-02-14,0.00004815,0.00005086,0.00004500,0.00004634,4885065.00000000,1518652799999,232.58706017,11417,1827336.00000000,87.38225731,0
2018-02-15,0.00004636,0.00005429,0.00004200,0.00004653,17155881.00000000,1518739199999,825.04464393,29411,8119886.00000000,390.83000285,0
2018-02-16,0.00004642,0.00005859,0.00004541,0.00005730,40070580.00000000,1518825599999,2135.91325328,74744,19573102.00000000,1045.74439806,0
2018-02-17,0.00005720,0.00005840,0.00004874,0.00004964,18805650.00000000,1518911999999,1026.05437069,40741,8402513.00000000,459.46670446,0
2018-02-18,0.00004970,0.00005000,0.00004464,0.00004620,7726016.00000000,1518998399999,367.84836980,16639,3334725.00000000,159.08205161,0
2018-02-19,0.00004620,0.00004986,0.00004469,0.00004820,10198646.00000000,1519084799999,485.21961240,20597,4477897.00000000,213.41217438,0
2018-02-20,0.00004818,0.00005235,0.00004132,0.00004175,20680215.00000000,1519171199999,978.24010444,37081,9098532.00000000,433.20425719,0
2018-02-21,0.00004175,0.00004585,0.00004047,0.00004231,8177970.00000000,1519257599999,351.04636955,16136,3535142.00000000,152.02358978,0
2018-02-22,0.00004236,0.00004509,0.00004001,0.00004149,5304363.00000000,1519343999999,223.24481003,9677,2327642.00000000,97.98797084,0
2018-02-23,0.00004148,0.00004400,0.00004001,0.00004180,6419044.00000000,1519430399999,269.74057196,11780,2710578.00000000,114.11889548,0
2018-02-24,0.00004198,0.00004650,0.00004073,0.00004342,10933677.00000000,1519516799999,473.78700780,17430,4967120.00000000,215.58547414,0
2018-02-25,0.00004334,0.00004893,0.00004226,0.00004417,16207688.00000000,1519603199999,742.21035496,25158,7441400.00000000,341.76499351,0
2018-02-26,0.00004380,0.00004490,0.00004032,0.00004120,6412585.00000000,1519689599999,272.63961066,10299,2590803.00000000,110.28448668,0
2018-02-27,0.00004119,0.00004317,0.00004013,0.00004064,5325215.00000000,1519775999999,220.11458119,9158,1997165.00000000,82.70531397,0
2018-02-28,0.00004065,0.00004096,0.00003653,0.00003709,4873033.00000000,1519862399999,186.35442603,9576,1960282.00000000,74.80441259,0
2018-03-01,0.00003710,0.00004050,0.00003662,0.00003760,6382738.00000000,1519948799999,244.69568442,9780,2716712.00000000,104.26583949,0
2018-03-02,0.00003760,0.00003975,0.00003511,0.00003806,5078282.00000000,1520035199999,190.13031242,7974,2114096.00000000,79.31782411,0
2018-03-03,0.00003802,0.00003955,0.00003605,0.00003625,5851584.00000000,1520121599999,222.56874946,9071,2537008.00000000,96.66367063,0
2018-03-04,0.00003625,0.00003724,0.00003512,0.00003545,2676533.00000000,1520207999999,96.68625720,4275,1036901.00000000,37.48965588,0
2018-03-05,0.00003545,0.00003626,0.00003334,0.00003377,3511327.00000000,1520294399999,122.69810218,5107,1285480.00000000,44.89108904,0
2018-03-06,0.00003380,0.00003470,0.00003021,0.00003082,3631752.00000000,1520380799999,118.84535841,5298,1417945.00000000,46.72049954,0
2018-03-07,0.00003093,0.00003890,0.00002801,0.00002989,6423711.00000000,1520467199999,200.55026240,9252,2961713.00000000,94.32978944,0
