timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-06-01,0.01000000,0.03300000,0.00600000,0.02400000,75624754.50000000,1559433599999,1730009.88935200,6872,39756893.30000000,911588.86538400,0
2019-06-02,0.02399000,0.02399000,0.01950000,0.02104000,18697770.50000000,1559519999999,418729.36680000,1594,11948708.90000000,273861.55352800,0
2019-06-03,0.02110000,0.02370000,0.01955000,0.02151000,13684341.90000000,1559606399999,289578.82164400,1087,4430247.00000000,94507.73039300,0
2019-06-04,0.02077000,0.02818000,0.01970000,0.02341000,28564363.10000000,1559692799999,674995.31910800,1748,20422107.10000000,484813.32506700,0
2019-06-05,0.02364000,0.03018000,0.02233000,0.02824000,18276587.50000000,1559779199999,492092.31537000,1592,7702348.40000000,213185.63819000,0
2019-06-06,0.02822000,0.03079000,0.02402000,0.02640000,22983151.50000000,1559865599999,635264.36569800,2812,10544494.40000000,292908.58948700,0
2019-06-07,0.02662000,0.02844000,0.02481000,0.02596000,13106657.90000000,1559951999999,342935.18324300,1161,5175424.60000000,135598.98913900,0
2019-06-08,0.02598000,0.02709000,0.02519000,0.02629000,4268344.40000000,1560038399999,111080.38553400,500,1436481.50000000,37342.27836300,0
2019-06-09,0.02624000,0.02771000,0.02366000,0.02446000,9632843.90000000,1560124799999,247582.66813900,1325,3480551.60000000,89653.09242500,0
2019-06-10,0.02414000,0.02885000,0.02373000,0.02554000,8254643.90000000,1560211199999,206126.27340300,1129,4133461.90000000,103971.21629900,0
2019-06-11,0.02573000,0.02573000,0.02237000,0.02266000,8683215.80000000,1560297599999,204718.52752900,1323,4491515.30000000,105817.55078500,0
2019-06-12,0.02271000,0.02339000,0.02153000,0.02229000,8427158.40000000,1560383999999,189953.18648600,1299,3445515.00000000,77708.86824100,0
2019-06-13,0.02229000,0.02490000,0.02170000,0.02236000,9922830.40000000,1560470399999,230541.75689200,798,3245418.80000000,76899.11610100,0
2019-06-14,0.02227000,0.02312000,0.01900000,0.02058000,10237079.90000000,1560556799999,220416.63299100,863,2653023.00000000,57419.83251600,0
2019-06-15,0.02058000,0.02223000,0.02057000,0.02157000,3253819.90000000,1560643199999,70588.39530000,398,1604718.60000000,34956.96073700,0
2019-06-16,0.02170000,0.02175000,0.02071000,0.02166000,4436510.10000000,1560729599999,93460.98812600,598,2816723.70000000,59346.79093800,0
2019-06-17,0.02177000,0.02264000,0.02039000,0.02054000,2445248.70000000,1560815999999,53036.62768100,430,1054370.00000000,23063.60539400,0
2019-06-18,0.02062000,0.02394000,0.02041000,0.02293000,5885567.40000000,1560902399999,131435.74881200,1054,3301436.20000000,73965.99541000,0
2019-06-19,0.02311000,0.02479000,0.02264000,0.02317000,5952284.40000000,1560988799999,140730.42326800,1076,2509041.50000000,59265.41833000,0
2019-06-20,0.02311000,0.02405000,0.02101000,0.02236000,4918754.90000000,1561075199999,110804.47836400,971,1776637.20000000,40341.27530400,0
2019-06-21,0.02236000,0.02327000,0.02018000,0.02064000,3425695.00000000,1561161599999,74867.27859100,789,1249359.50000000,27648.05092900,0
2019-06-22,0.02056000,0.02236000,0.02029000,0.02130000,4735912.90000000,1561247999999,100539.65838900,889,1893896.10000000,40234.13055000,0
2019-06-23,0.02130000,0.02223000,0.02069000,0.02096000,3847636.40000000,1561334399999,82128.75137900,786,1693237.20000000,35842.58228300,0
2019-06-24,0.02108000,0.02271000,0.02050000,0.02064000,2247302.60000000,1561420799999,48032.68735700,526,1235523.00000000,26684.13878400,0
2019-06-25,0.02076000,0.02099000,0.01911000,0.01923000,2560655.70000000,1561507199999,50546.35409500,573,630160.20000000,12436.54358200,0
2019-06-26,0.01920000,0.01963000,0.01665000,0.01807000,6862325.10000000,1561593599999,124311.05408500,841,3048197.50000000,55378.62409000,0
2019-06-27,0.01810000,0.02105000,0.01655000,0.01830000,5979084.80000000,1561679999999,113612.30374100,585,1782601.90000000,33951.30598900,0
2019-06-28,0.01800000,0.02001000,0.01799000,0.01841000,1792123.10000000,1561766399999,33525.60551200,255,533245.70000000,10033.40071200,0
2019-06-29,0.01860000,0.02209000,0.01800000,0.02028000,4312275.60000000,1561852799999,88054.91982600,515,1620296.60000000,33124.94478400,0
2019-06-30,0.02019000,0.02270000,0.01887000,0.01907000,6106117.20000000,1561939199999,125038.46272300,754,3248265.80000000,66069.67107900,0
2019-07-01,0.01897000,0.02040000,0.01800000,0.01901000,2127236.10000000,1562025599999,40660.06433400,275,691878.30000000,13419.74224200,0
2019-07-02,0.01947000,0.01953000,0.01688000,0.01748000,2337654.50000000,1562111999999,41532.71257500,615,474394.80000000,8645.03015300,0
2019-07-03,0.01763000,0.01836000,0.01692000,0.01713000,1872032.20000000,1562198399999,32837.01241200,210,511688.80000000,9025.28522600,0
2019-07-04,0.01703000,0.01714000,0.01537000,0.01576000,4133344.70000000,1562284799999,65970.12526800,316,1152432.70000000,18785.65218400,0
2019-07-05,0.01569000,0.01661000,0.01502000,0.01557000,2065158.40000000,1562371199999,32500.98017900,284,906595.60000000,14383.25536300,0
2019-07-06,0.01557000,0.01588000,0.01528000,0.01542000,1001267.90000000,1562457599999,15590.54850900,218,429514.50000000,6689.20695600,0
2019-07-07,0.01536000,0.01640000,0.01524000,0.01603000,1172816.40000000,1562543999999,18497.40540900,226,443326.80000000,7017.03506300,0
2019-07-08,0.01611000,0.01625000,0.01422000,0.01442000,3334223.90000000,1562630399999,50883.27455600,367,929733.00000000,14191.70051900,0
2019-07-09,0.01444000,0.01494000,0.01390000,0.01408000,1237112.20000000,1562716799999,17677.48800000,233,505292.50000000,7220.94078600,0
2019-07-10,0.01404000,0.01479000,0.01290000,0.01402000,3184937.30000000,1562803199999,44224.15022000,439,1330283.20000000,18469.05916500,0
2019-07-11,0.01447000,0.01722000,0.01183000,0.01203000,3298610.60000000,1562889599999,43341.05640100,386,1667559.80000000,22240.08296800,0
2019-07-12,0.01207000,0.01431000,0.01181000,0.01376000,3349737.10000000,1562975999999,44366.96846400,334,1420175.00000000,18725.99233300,0
2019-07-13,0.01389000,0.01616000,0.01373000,0.01567000,6987745.90000000,1563062399999,104239.01630600,670,3409580.80000000,50508.14882200,0
2019-07-14,0.01577000,0.01689000,0.01281000,0.01286000,4330042.90000000,1563148799999,64200.17306800,462,2134462.00000000,31940.74746200,0
