timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-10-10,0.00073260,0.00483000,0.00073260,0.00181530,64676837.00000000,1602374399999,147323.74736140,23285,23852611.00000000,56073.09551410,0
2020-10-11,0.00182570,0.00182670,0.00148610,0.00152980,18053812.00000000,1602460799999,29050.91400490,6186,4587256.00000000,7351.94068360,0
2020-10-12,0.00153470,0.00166990,0.00138310,0.00138820,8895674.00000000,1602547199999,13351.55875180,3557,3945718.00000000,5935.50243000,0
2020-10-13,0.00138970,0.00154370,0.00135870,0.00140780,4394382.00000000,1602633599999,6270.99616690,2060,2385067.00000000,3406.93689780,0
2020-10-14,0.00140760,0.00149790,0.00136380,0.00140900,2372719.00000000,1602719999999,3381.89450140,1248,775465.00000000,1103.72260490,0
2020-10-15,0.00140840,0.00142410,0.00120310,0.00121400,2101701.00000000,1602806399999,2788.77449790,1098,948479.00000000,1244.60177870,0
2020-10-16,0.00121980,0.00123860,0.00110470,0.00112090,2450292.00000000,1602892799999,2841.63762620,1253,1123503.00000000,1305.36441700,0
2020-10-17,0.00112290,0.00155560,0.00112290,0.00126890,9991938.00000000,1602979199999,13648.94628340,3665,4820906.00000000,6567.71197020,0
2020-10-18,0.00128940,0.00128940,0.00119850,0.00122300,3493540.00000000,1603065599999,4333.36935200,1293,1802780.00000000,2235.97406160,0
2020-10-19,0.00122990,0.00123890,0.00105500,0.00109130,4265357.00000000,1603151999999,4824.20569280,1712,1825867.00000000,2072.64252860,0
2020-10-20,0.00109050,0.00112300,0.00101090,0.00107380,3370351.00000000,1603238399999,3569.10204010,1404,1573658.00000000,1666.30033580,0
2020-10-21,0.00108670,0.00121060,0.00098130,0.00104540,5520387.00000000,1603324799999,6024.48018690,2243,2501665.00000000,2747.54007070,0
2020-10-22,0.00104890,0.00116850,0.00101950,0.00104950,3270273.00000000,1603411199999,3526.97166970,1309,1607576.00000000,1744.64706000,0
2020-10-23,0.00104800,0.00111230,0.00100760,0.00104950,1493041.00000000,1603497599999,1573.29226880,688,665339.00000000,705.30224110,0
2020-10-24,0.00104950,0.00118090,0.00102230,0.00104950,1767536.00000000,1603583999999,1929.60887820,796,1006033.00000000,1107.56322690,0
2020-10-25,0.00105360,0.00117410,0.00102790,0.00113840,2338938.00000000,1603670399999,2595.95584900,712,969358.00000000,1062.64826640,0
2020-10-26,0.00114710,0.00129710,0.00102980,0.00103870,5421147.00000000,1603756799999,6268.02365610,2024,2581702.00000000,2992.96779020,0
2020-10-27,0.00104770,0.00107110,0.00096730,0.00098090,1657904.00000000,1603843199999,1698.84530430,720,722682.00000000,742.62082510,0
2020-10-28,0.00099290,0.00101690,0.00092920,0.00094700,1608625.00000000,1603929599999,1564.25099090,639,695522.00000000,677.14184300,0
2020-10-29,0.00094700,0.00116520,0.00089370,0.00103320,6192210.00000000,1604015999999,6459.58187860,2621,3487092.00000000,3645.92287160,0
2020-10-30,0.00103870,0.00108070,0.00096600,0.00102680,2319750.00000000,1604102399999,2343.12999530,1025,935186.00000000,944.23741660,0
2020-10-31,0.00102680,0.00104070,0.00098310,0.00099300,826012.00000000,1604188799999,832.78062370,376,394269.00000000,398.17733240,0
2020-11-01,0.00101160,0.00103400,0.00100000,0.00102360,1255161.00000000,1604275199999,1285.03782000,336,1145362.00000000,1174.00097400,0
2020-11-02,0.00101820,0.00105000,0.00099560,0.00099660,1128866.00000000,1604361599999,1150.65895970,363,483722.00000000,494.11158660,0
2020-11-03,0.00100610,0.00106000,0.00098010,0.00102530,1527626.00000000,1604447999999,1545.94277800,676,592142.00000000,608.06641510,0
2020-11-04,0.00102930,0.00114530,0.00101570,0.00105260,2489935.00000000,1604534399999,2675.66894540,969,1392739.00000000,1502.02690930,0
2020-11-05,0.00105260,0.00123000,0.00104450,0.00110020,2105911.00000000,1604620799999,2418.91048170,944,1043149.00000000,1203.08316170,0
2020-11-06,0.00110100,0.00135400,0.00104850,0.00129060,2166157.00000000,1604707199999,2588.83004910,812,989180.00000000,1202.30353910,0
2020-11-07,0.00129060,0.00161000,0.00128500,0.00140200,3657114.00000000,1604793599999,5217.61715870,1591,1680351.00000000,2383.15521710,0
2020-11-08,0.00141910,0.00199000,0.00132380,0.00178000,6263531.00000000,1604879999999,10649.50011110,2974,2945138.00000000,5025.15819240,0
2020-11-09,0.00179110,0.00201500,0.00151000,0.00170110,6852428.00000000,1604966399999,11816.48946610,2498,2850294.00000000,5029.53008680,0
2020-11-10,0.00169470,0.00198230,0.00169450,0.00186760,2024913.00000000,1605052799999,3694.51296750,1204,952162.00000000,1743.58106390,0
2020-11-11,0.00187420,0.00248000,0.00176610,0.00201250,4059020.00000000,1605139199999,8796.63430400,2018,2605687.00000000,5606.66172750,0
2020-11-12,0.00200010,0.00285880,0.00198840,0.00237340,6234240.00000000,1605225599999,15541.21291870,3786,3053339.00000000,7573.46549330,0
2020-11-13,0.00241970,0.00326900,0.00231660,0.00306670,3659345.00000000,1605311999999,10196.98119940,3221,1897215.00000000,5328.79707970,0
2020-11-14,0.00306670,0.00379880,0.00294420,0.00335860,5343679.00000000,1605398399999,17872.33639260,5054,2555065.00000000,8580.33502530,0
2020-11-15,0.00334020,0.00546000,0.00325380,0.00513860,5486780.00000000,1605484799999,24859.32658590,6045,2749444.00000000,12363.49910670,0
2020-11-16,0.00514460,0.00689150,0.00443450,0.00526830,8104631.00000000,1605571199999,47677.80550090,9849,3803135.00000000,22506.40570640,0
2020-11-17,0.00534410,0.00541190,0.00404300,0.00430360,5495736.00000000,1605657599999,25674.77039150,5171,2500971.00000000,11699.78104690,0
2020-11-18,0.00434000,0.00624400,0.00339790,0.00524880,7509754.00000000,1605743999999,37109.94620270,7570,3571511.00000000,17754.42116290,0
2020-11-19,0.00524880,0.00630190,0.00472350,0.00495270,4582805.00000000,1605830399999,24823.70340220,7575,1948393.00000000,10689.88885210,0
2020-11-20,0.00494640,0.00566600,0.00482160,0.00494640,1718442.00000000,1605916799999,8843.74405880,2723,889663.00000000,4568.03023250,0
2020-11-21,0.00494000,0.00570000,0.00480000,0.00516170,1591262.00000000,1606003199999,8361.27398360,2762,867504.00000000,4581.49819190,0
2020-11-22,0.00512620,0.00697450,0.00506430,0.00650320,3240160.00000000,1606089599999,19491.69975970,5720,1672303.00000000,10108.39799460,0
2020-11-23,0.00649280,0.00741800,0.00601650,0.00620000,1899161.00000000,1606175999999,12787.43632690,3607,812766.00000000,5456.50583350,0
2020-11-24,0.00620000,0.00868220,0.00578830,0.00788690,2981268.00000000,1606262399999,21915.25828240,6230,1537109.00000000,11434.89958130,0
2020-11-25,0.00793560,0.00819210,0.00723270,0.00783390,703459.00000000,1606348799999,5469.57698510,2844,337693.00000000,2636.95017220,0
2020-11-26,0.00778690,0.00833620,0.00635180,0.00750570,1231326.00000000,1606435199999,9098.95094630,3906,529385.00000000,3937.03290960,0
2020-11-27,0.00750580,0.00866300,0.00745680,0.00773770,511094.00000000,1606521599999,4112.31153000,1828,234762.00000000,1882.86190070,0
2020-11-28,0.00765940,0.00850000,0.00680460,0.00767650,1088149.00000000,1606607999999,8248.08673000,2080,477597.00000000,3658.64840450,0
2020-11-29,0.00767650,0.00771820,0.00683990,0.00741040,782379.00000000,1606694399999,5650.21959240,1479,332658.00000000,2423.29325630,0
2020-11-30,0.00741050,0.00844550,0.00726670,0.00728600,769514.00000000,1606780799999,5986.21334350,1784,424832.00000000,3328.68460740,0
2020-12-01,0.00728140,0.00780940,0.00702310,0.00760640,345247.00000000,1606867199999,2554.48112490,1512,156387.00000000,1163.29443310,0
2020-12-02,0.00751860,0.00908620,0.00740550,0.00865300,732569.00000000,1606953599999,6236.36169750,2821,360543.00000000,3068.55230310,0
2020-12-03,0.00860870,0.01000000,0.00836900,0.00920240,1725542.00000000,1607039999999,15998.08859380,6649,889339.00000000,8277.57219460,0
2020-12-04,0.00920260,0.00952030,0.00795520,0.00803000,1380878.00000000,1607126399999,12005.20159740,7460,624791.00000000,5452.47852700,0
2020-12-05,0.00804300,0.00899520,0.00801850,0.00877580,362520.00000000,1607212799999,3114.60503560,3211,154038.00000000,1327.32012050,0
2020-12-06,0.00879960,0.00882250,0.00817410,0.00862780,172422.00000000,1607299199999,1463.54567270,2185,94449.00000000,803.53627000,0
2020-12-07,0.00860000,0.00872800,0.00758550,0.00815110,446465.00000000,1607385599999,3723.45542770,2240,186313.00000000,1569.51697260,0
2020-12-08,0.00815110,0.00831900,0.00740070,0.00750010,948936.00000000,1607471999999,7560.15208640,1798,579630.00000000,4628.82741200,0
2020-12-09,0.00755220,0.00855910,0.00688480,0.00787040,985974.00000000,1607558399999,7638.05293520,2595,507611.00000000,3988.79690870,0
2020-12-10,0.00787040,0.00790680,0.00737870,0.00748050,986924.00000000,1607644799999,7516.38228590,1795,852215.00000000,6500.41747180,0
2020-12-11,0.00747460,0.00747460,0.00637670,0.00637670,683813.00000000,1607731199999,4707.28110910,1449,289776.00000000,2005.86942800,0
2020-12-12,0.00635500,0.00754010,0.00633910,0.00716180,808848.00000000,1607817599999,5616.47096320,1473,414503.00000000,2880.74964500,0
2020-12-13,0.00716200,0.00756640,0.00692890,0.00702550,310813.00000000,1607903999999,2239.97859700,1403,124790.00000000,901.61662400,0
2020-12-14,0.00702550,0.00711510,0.00668230,0.00685670,320625.00000000,1607990399999,2206.02032080,867,178370.00000000,1229.56190480,0
2020-12-15,0.00690860,0.00700000,0.00650000,0.00657210,131558.00000000,1608076799999,880.28967240,726,39299.00000000,265.92735060,0
2020-12-16,0.00653100,0.00813200,0.00650530,0.00778100,550308.00000000,1608163199999,4192.59056180,2105,282603.00000000,2154.80503940,0
2020-12-17,0.00777550,0.00828380,0.00737280,0.00755910,642671.00000000,1608249599999,5079.66316280,2203,288898.00000000,2295.44013000,0
2020-12-18,0.00760470,0.00807680,0.00716180,0.00770120,216071.00000000,1608335999999,1670.11756060,1145,65980.00000000,513.38301570,0
2020-12-19,0.00775950,0.00791500,0.00675930,0.00681270,319825.00000000,1608422399999,2319.13280540,1061,155760.00000000,1134.62342720,0
2020-12-20,0.00680940,0.00701550,0.00610610,0.00620650,321317.00000000,1608508799999,2105.85846240,1023,146111.00000000,957.61606830,0
2020-12-21,0.00624520,0.00658490,0.00587540,0.00636610,275824.00000000,1608595199999,1717.25911830,1031,91751.00000000,570.85143960,0
2020-12-22,0.00640420,0.00653300,0.00610620,0.00617750,230816.00000000,1608681599999,1456.67209950,881,75820.00000000,480.29713840,0
2020-12-23,0.00617710,0.00619300,0.00497970,0.00554680,644372.00000000,1608767999999,3756.15719520,1436,451417.00000000,2640.79925420,0
2020-12-24,0.00554640,0.00562520,0.00516540,0.00561080,133003.00000000,1608854399999,719.48480110,718,70129.00000000,380.98712820,0
2020-12-25,0.00556940,0.00562250,0.00503940,0.00511740,90099.00000000,1608940799999,483.60011750,516,24604.00000000,133.03520700,0
2020-12-26,0.00507410,0.00527300,0.00491580,0.00495660,159863.00000000,1609027199999,812.66617490,509,44197.00000000,227.09219590,0
2020-12-27,0.00494700,0.00546590,0.00481270,0.00517330,374445.00000000,1609113599999,1916.71331410,1092,150104.00000000,772.27105070,0
2020-12-28,0.00520580,0.00554330,0.00501870,0.00516660,169963.00000000,1609199999999,894.09157390,933,103310.00000000,546.52604670,0
