timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-08-27,0.0019,0.0019,0.001616,0.001708,14933440.0,1566950399999,24985.278901,390,5712391.0,9539.890516,0
2019-08-28,0.001638,0.001708,0.001504,0.001527,3907790.0,1567036799999,6223.236298,258,1613052.0,2585.572718,0
2019-08-29,0.00161,0.001628,0.001437,0.001515,2254765.0,1567123199999,3417.464534,158,1074859.0,1658.54155,0
2019-08-30,0.001515,0.001695,0.001515,0.00161,15187614.0,1567209599999,24489.391885,408,7931861.0,12720.572112,0
2019-08-31,0.001608,0.00167,0.001496,0.001568,3000130.0,1567295999999,4709.982136,224,1582028.0,2490.390361,0
2019-09-01,0.001568,0.001595,0.001523,0.001594,11521330.0,1567382399999,17987.307619,165,6475315.0,10092.966922,0
2019-09-02,0.001594,0.00165,0.001522,0.001576,1992204.0,1567468799999,3093.794155,106,648804.0,1019.7736,0
2019-09-03,0.001595,0.001595,0.001519,0.001579,2927047.0,1567555199999,4580.132689,103,856242.0,1346.873093,0
2019-09-04,0.00158,0.00158,0.001515,0.001552,1564230.0,1567641599999,2422.206042,114,993245.0,1540.589419,0
2019-09-05,0.001552,0.001577,0.001473,0.00152,4489910.0,1567727999999,6778.307504,165,1363121.0,2083.105164,0
2019-09-06,0.001491,0.001518,0.001436,0.001476,3226682.0,1567814399999,4780.200207,72,2135424.0,3157.269593,0
2019-09-07,0.001476,0.002309,0.001209,0.001698,40143267.0,1567900799999,67469.408114,349,11129896.0,19128.62354,0
2019-09-08,0.0017,0.001799,0.001521,0.001668,30878989.0,1567987199999,50921.626537,492,12534525.0,20516.270838,0
2019-09-09,0.001668,0.0017,0.00153,0.001698,30019204.0,1568073599999,48314.895963,487,13703663.0,21826.474283,0
2019-09-10,0.001698,0.00175,0.001566,0.00162,12934826.0,1568159999999,21235.958362,415,5386918.0,8901.790681,0
2019-09-11,0.001586,0.001648,0.001519,0.001519,4243657.0,1568246399999,6610.87307,117,2326510.0,3631.891362,0
2019-09-12,0.001524,0.001547,0.001453,0.001547,11744881.0,1568332799999,17608.934977,294,5060637.0,7654.916349,0
2019-09-13,0.001513,0.001519,0.00146,0.001468,2428469.0,1568419199999,3608.083016,147,1271024.0,1891.020683,0
2019-09-14,0.001473,0.001988,0.001463,0.001511,9660402.0,1568505599999,15362.382922,274,5611260.0,9315.935796,0
2019-09-15,0.001511,0.001523,0.00147,0.001504,3013893.0,1568591999999,4495.259128,156,1300512.0,1942.65826,0
2019-09-16,0.001504,0.001755,0.00125,0.001532,28808231.0,1568678399999,45605.773047,574,10731806.0,16900.008485,0
2019-09-17,0.001522,0.001696,0.001503,0.001534,19052304.0,1568764799999,29810.833299,402,10014948.0,15889.334848,0
2019-09-18,0.001538,0.001699,0.001536,0.001637,42556092.0,1568851199999,69944.88084,621,10045721.0,16527.302138,0
2019-09-19,0.001628,0.001669,0.001545,0.001605,14131616.0,1568937599999,22735.424892,345,7981625.0,12871.652813,0
2019-09-20,0.001606,0.001651,0.001564,0.001604,8981178.0,1569023999999,14341.429057,239,5059097.0,8100.766277,0
2019-09-21,0.001604,0.00165,0.001538,0.001576,6382290.0,1569110399999,10088.484341,201,2699393.0,4300.770943,0
2019-09-22,0.001586,0.001596,0.001521,0.001559,3269516.0,1569196799999,5043.147827,110,1215405.0,1877.179853,0
2019-09-23,0.001528,0.001543,0.001465,0.0015,12890757.0,1569283199999,19405.310457,197,5357822.0,8093.252835,0
2019-09-24,0.001498,0.001528,0.001156,0.001167,19373967.0,1569369599999,26176.516995,467,7777684.0,10738.416644,0
2019-09-25,0.001169,0.0012,0.001073,0.001151,14807585.0,1569455999999,16861.847867,360,5677443.0,6521.96901,0
2019-09-26,0.001156,0.001182,0.00103,0.001103,16580433.0,1569542399999,18648.475212,266,11358755.0,12830.531718,0
2019-09-27,0.0011,0.001162,0.001073,0.001162,5640442.0,1569628799999,6233.828233,142,2409917.0,2660.685334,0
