timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-10-27,5.878e-05,0.00039895,5.878e-05,9.986e-05,6206073.0,1603843199999,768.3539712,57286,2877694.9,356.47877907,0
2020-10-28,9.958e-05,0.0001035,6.704e-05,7.469e-05,1903364.6,1603929599999,151.00465023,22184,805484.9,63.76222919,0
2020-10-29,7.532e-05,8.463e-05,5.983e-05,7.435e-05,2099261.9,1604015999999,149.3059287,21872,866922.1,61.70547209,0
2020-10-30,7.424e-05,7.929e-05,6.059e-05,6.481e-05,966122.2,1604102399999,65.477318,13845,385429.1,26.1289181,0
2020-10-31,6.511e-05,6.927e-05,6.119e-05,6.234e-05,396610.1,1604188799999,25.58147211,10843,162699.6,10.55149429,0
2020-11-01,6.234e-05,6.474e-05,5.638e-05,5.996e-05,449766.8,1604275199999,27.13972503,6617,208975.1,12.6448411,0
2020-11-02,6.05e-05,6.3e-05,5.7e-05,6.243e-05,368780.4,1604361599999,22.1926918,5418,188816.9,11.38980376,0
2020-11-03,6.237e-05,6.557e-05,4.943e-05,5.354e-05,1085514.4,1604447999999,61.0385528,14243,504340.1,28.26928764,0
2020-11-04,5.362e-05,5.606e-05,5.191e-05,5.327e-05,185906.9,1604534399999,9.96678408,4345,100330.8,5.39033239,0
2020-11-05,5.284e-05,5.385e-05,4.757e-05,4.872e-05,238821.1,1604620799999,12.21758809,2813,103234.2,5.27839989,0
2020-11-06,4.896e-05,5.39e-05,4.501e-05,5.048e-05,451078.3,1604707199999,22.21439202,5056,196813.1,9.72244886,0
2020-11-07,5.011e-05,5.521e-05,4.981e-05,5.33e-05,503817.9,1604793599999,26.3148487,6149,251182.7,13.15134029,0
2020-11-08,5.34e-05,6e-05,5.086e-05,5.414e-05,593613.5,1604879999999,32.79919086,7525,264410.4,14.62016134,0
2020-11-09,5.391e-05,6.272e-05,5.093e-05,5.849e-05,598604.7,1604966399999,33.855535,8578,306672.8,17.42368668,0
2020-11-10,5.849e-05,6.25e-05,5.671e-05,6.089e-05,351135.4,1605052799999,20.90503099,6074,157809.6,9.42689555,0
2020-11-11,6.089e-05,6.171e-05,5.672e-05,5.78e-05,180464.4,1605139199999,10.55063976,2173,93982.7,5.48341497,0
2020-11-12,5.78e-05,6.18e-05,5.641e-05,5.695e-05,179658.3,1605225599999,10.48634209,2802,70485.8,4.1276912,0
2020-11-13,5.656e-05,6.45e-05,5.61e-05,6.389e-05,324839.0,1605311999999,19.78469429,4110,161287.9,9.85017286,0
2020-11-14,6.39e-05,6.72e-05,5.968e-05,6.532e-05,287348.9,1605398399999,18.3121905,5350,142739.0,9.1479412,0
2020-11-15,6.534e-05,8.175e-05,6.325e-05,7.604e-05,511163.7,1605484799999,36.25742116,8247,254556.1,17.99341981,0
2020-11-16,7.566e-05,8.345e-05,6.674e-05,7.297e-05,1239708.5,1605571199999,93.01606531,16918,515583.5,38.57427219,0
2020-11-17,7.303e-05,7.598e-05,6.118e-05,6.639e-05,401127.4,1605657599999,27.48648087,4898,184556.7,12.56800524,0
2020-11-18,6.639e-05,6.639e-05,5.48e-05,6.486e-05,519235.7,1605743999999,31.63397761,6621,226656.3,13.87427362,0
2020-11-19,6.464e-05,7.575e-05,6.188e-05,6.52e-05,600821.4,1605830399999,40.49581075,9102,332118.4,22.60154294,0
2020-11-20,6.521e-05,7.837e-05,6.291e-05,7.298e-05,496819.6,1605916799999,35.04326373,8798,248237.9,17.46332278,0
2020-11-21,7.342e-05,7.914e-05,6.62e-05,7.256e-05,530037.9,1606003199999,38.35424409,12821,203864.7,14.77255187,0
2020-11-22,7.258e-05,7.483e-05,6.143e-05,6.332e-05,443659.1,1606089599999,29.26472095,9871,180523.3,11.89484567,0
2020-11-23,6.333e-05,6.77e-05,6.25e-05,6.499e-05,594310.9,1606175999999,38.48371304,5747,304714.9,19.79211798,0
2020-11-24,6.519e-05,6.686e-05,5.238e-05,5.886e-05,393419.4,1606262399999,23.92932674,4655,176451.6,10.61523527,0
2020-11-25,5.886e-05,6.172e-05,5.795e-05,6.07e-05,181243.2,1606348799999,10.84760868,2631,107269.9,6.4182232,0
2020-11-26,6.015e-05,6.294e-05,5.162e-05,6.158e-05,258798.4,1606435199999,14.72014154,3484,107225.4,6.17740758,0
2020-11-27,6.158e-05,6.326e-05,5.795e-05,5.862e-05,232612.0,1606521599999,13.94779095,4266,111894.4,6.72096147,0
2020-11-28,5.859e-05,6.33e-05,5.733e-05,5.794e-05,157744.0,1606607999999,9.36321207,2427,82063.8,4.85345033,0
2020-11-29,5.788e-05,6.582e-05,5.757e-05,6.549e-05,166641.2,1606694399999,10.1174522,2778,86584.1,5.27291036,0
2020-11-30,6.549e-05,6.573e-05,5.703e-05,5.792e-05,209260.3,1606780799999,12.52504056,2865,83871.6,5.05506308,0
2020-12-01,5.787e-05,6.517e-05,5.627e-05,6.326e-05,314918.9,1606867199999,19.29167665,5880,167964.7,10.29093399,0
2020-12-02,6.327e-05,7.095e-05,6.267e-05,6.431e-05,242125.9,1606953599999,16.01958004,4513,114540.6,7.63503575,0
2020-12-03,6.431e-05,7.14e-05,6.235e-05,6.409e-05,276562.1,1607039999999,18.21396731,4998,131134.5,8.63074163,0
2020-12-04,6.44e-05,6.732e-05,5.44e-05,5.546e-05,515736.4,1607126399999,30.79262879,12181,221928.8,13.34808893,0
2020-12-05,5.542e-05,5.762e-05,5.412e-05,5.539e-05,413661.0,1607212799999,23.16484088,10210,181863.6,10.20334324,0
2020-12-06,5.539e-05,5.656e-05,5.269e-05,5.31e-05,351440.8,1607299199999,19.25301557,8936,143037.2,7.86518285,0
2020-12-07,5.308e-05,5.821e-05,5.27e-05,5.638e-05,553937.5,1607385599999,30.66668668,10152,230703.5,12.74422423,0
2020-12-08,5.638e-05,6.963e-05,5.502e-05,6.35e-05,2293950.0,1607471999999,144.84082345,36723,1234842.6,78.7291064,0
2020-12-09,6.356e-05,6.585e-05,5.9e-05,6.129e-05,1532820.5,1607558399999,95.16758747,24422,753277.1,46.99418164,0
2020-12-10,6.125e-05,6.464e-05,5.836e-05,5.933e-05,967598.3,1607644799999,59.7362702,14355,432907.5,26.85746876,0
2020-12-11,5.937e-05,5.958e-05,5.247e-05,5.35e-05,959385.1,1607731199999,52.98809863,13298,443415.5,24.50642378,0
2020-12-12,5.344e-05,5.6e-05,5.27e-05,5.276e-05,498756.6,1607817599999,26.93834761,8796,191404.6,10.36638912,0
2020-12-13,5.271e-05,5.32e-05,5.072e-05,5.172e-05,655557.1,1607903999999,33.96990431,9722,314892.0,16.31477105,0
2020-12-14,5.173e-05,5.182e-05,4.984e-05,5.09e-05,378057.6,1607990399999,19.16891001,7931,199541.8,10.12388956,0
2020-12-15,5.09e-05,5.131e-05,4.949e-05,5.027e-05,312050.2,1608076799999,15.76051938,7576,162316.6,8.19937324,0
2020-12-16,5.02e-05,5.427e-05,4.632e-05,4.656e-05,792981.5,1608163199999,40.14445423,10657,367328.2,18.69644379,0
2020-12-17,4.645e-05,4.869e-05,4.154e-05,4.453e-05,493023.3,1608249599999,22.08557428,9619,249759.6,11.25138011,0
2020-12-18,4.454e-05,4.811e-05,4.373e-05,4.426e-05,411581.0,1608335999999,18.425387,8845,208948.0,9.36483975,0
2020-12-19,4.439e-05,5.234e-05,4.195e-05,4.276e-05,765069.9,1608422399999,35.03737047,11952,380112.4,17.48472671,0
2020-12-20,4.276e-05,4.366e-05,3.886e-05,3.954e-05,457893.5,1608508799999,19.09896597,8369,215284.4,8.98336871,0
2020-12-21,3.954e-05,4.057e-05,3.589e-05,3.814e-05,775802.8,1608595199999,29.15559302,7744,348056.5,13.14029174,0
2020-12-22,3.812e-05,4.022e-05,3.72e-05,3.904e-05,598649.4,1608681599999,23.13699722,8881,292462.7,11.30741322,0
2020-12-23,3.911e-05,4.567e-05,3.53e-05,3.613e-05,824021.3,1608767999999,32.65490396,13213,451266.5,17.95177869,0
2020-12-24,3.621e-05,3.704e-05,3.436e-05,3.641e-05,293118.6,1608854399999,10.51647362,8020,154824.7,5.55523801,0
2020-12-25,3.648e-05,3.73e-05,3.27e-05,3.339e-05,137393.1,1608940799999,4.80069199,1681,50628.8,1.77050188,0
2020-12-26,3.338e-05,4.405e-05,2.937e-05,3.034e-05,1450300.2,1609027199999,52.11031105,9422,685857.2,24.80105276,0
2020-12-27,3.027e-05,3.259e-05,2.839e-05,3.061e-05,457453.7,1609113599999,13.8300305,3075,259897.6,7.86315769,0
2020-12-28,3.061e-05,3.194e-05,2.983e-05,3.022e-05,251154.9,1609199999999,7.68596712,1596,128974.4,3.93526845,0
2020-12-29,3.043e-05,3.206e-05,2.997e-05,3.01e-05,245895.2,1609286399999,7.63430935,1877,139686.8,4.34462295,0
2020-12-30,3.027e-05,3.027e-05,2.807e-05,2.916e-05,157236.6,1609372799999,4.54312644,1619,95672.1,2.76600634,0
2020-12-31,2.936e-05,3.055e-05,2.839e-05,2.929e-05,117799.1,1609459199999,3.44514876,1788,73893.2,2.16346122,0
2021-01-01,2.934e-05,3.095e-05,2.864e-05,2.96e-05,137370.9,1609545599999,4.13367038,1123,68313.6,2.06408729,0
2021-01-02,2.969e-05,3.164e-05,2.649e-05,2.716e-05,146358.3,1609631999999,4.25287101,1736,78101.0,2.30482629,0
2021-01-03,2.716e-05,2.841e-05,2.512e-05,2.786e-05,129771.2,1609718399999,3.42897541,1330,82514.6,2.17641486,0
2021-01-04,2.827e-05,3.252e-05,2.827e-05,3.057e-05,294687.0,1609804799999,8.92071618,3129,183031.3,5.55382924,0
2021-01-05,3.058e-05,4.143e-05,2.635e-05,2.692e-05,2012849.1,1609891199999,64.4098381,13370,1004083.5,32.1484175,0
2021-01-06,2.708e-05,2.906e-05,2.533e-05,2.564e-05,756567.7,1609977599999,20.61109054,4785,354329.0,9.6845174,0
2021-01-07,2.552e-05,2.709e-05,2.226e-05,2.279e-05,329758.8,1610063999999,8.07731514,2662,195308.9,4.79116442,0
2021-01-08,2.282e-05,2.345e-05,2.129e-05,2.226e-05,143387.0,1610150399999,3.2021849,1414,70593.1,1.58561973,0
2021-01-09,2.205e-05,2.43e-05,2.178e-05,2.3e-05,183688.4,1610236799999,4.22343287,1488,92678.8,2.13974381,0
2021-01-10,2.291e-05,2.474e-05,2.252e-05,2.397e-05,294143.8,1610323199999,6.90636198,2252,137376.0,3.23102752,0
2021-01-11,2.396e-05,2.676e-05,2.354e-05,2.439e-05,579503.8,1610409599999,14.66741058,3439,372385.3,9.44285688,0
2021-01-12,2.451e-05,2.682e-05,2.364e-05,2.61e-05,241167.6,1610495999999,6.07557645,2515,146428.7,3.69129705,0
2021-01-13,2.621e-05,2.754e-05,2.507e-05,2.529e-05,225983.3,1610582399999,5.956346,2363,106519.0,2.82019775,0
2021-01-14,2.527e-05,2.577e-05,2.447e-05,2.536e-05,85488.1,1610668799999,2.14467165,1000,51061.1,1.28246802,0
