timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-12-05,19.00000000,50.00000000,0.12498000,0.15500000,120351.45000000,1512518399999,32736.50657610,609,23478.62000000,4948.45200400,17275155.11568000
2017-12-06,0.15499000,0.19900000,0.05001000,0.07137000,360362.16000000,1512604799999,35812.68322820,483,164025.61000000,14636.10538800,54913232.70674629
2017-12-07,0.07137000,0.08450000,0.06020000,0.06103000,158743.87000000,1512691199999,10984.20101410,224,81077.14000000,5738.38231030,79312239.03849099
2017-12-08,0.06101000,0.08000000,0.04989000,0.05639000,177819.31000000,1512777599999,10400.67050040,322,40022.01000000,2520.49755440,88630135.87899099
2017-12-09,0.05639000,0.13250000,0.05639000,0.09319000,631283.36000000,1512863999999,58860.85964500,874,310772.40000000,27948.82927730,102336279.34578565
2017-12-10,0.09319000,0.10000000,0.08500000,0.08710000,130830.31000000,1512950399999,12117.77838120,310,61852.72000000,5756.47570930,118969311.23567226
2017-12-11,0.08801000,0.09313000,0.07083000,0.08479000,167708.94000000,1513036799999,13797.14081660,350,41990.59000000,3383.92679740,126249842.57497226
2017-12-12,0.07978000,0.07997000,0.06180000,0.06905000,286041.66000000,1513123199999,19915.44766740,492,110160.12000000,7621.07012490,134382386.82138847
2017-12-13,0.06905000,0.07548000,0.06339000,0.06425000,103296.89000000,1513209599999,6876.04031060,247,29709.27000000,1985.59449670,137053291.16479976
2017-12-14,0.06426000,0.06826000,0.05866000,0.05866000,354102.62000000,1513295999999,22474.93558900,456,192501.85000000,12316.04350720,141966421.57913305
2017-12-15,0.05866000,0.05866000,0.04002000,0.04003000,659210.24000000,1513382399999,31861.92037660,442,547047.78000000,26330.69985070,146695006.28202308
2017-12-16,0.04006000,0.05034000,0.03900000,0.04157000,1445511.26000000,1513468799999,63447.17865100,744,1356044.34000000,59544.78008940,148148691.81846757
2017-12-17,0.04136000,0.04209000,0.02751000,0.03636000,4203332.77000000,1513555199999,154734.39460210,1979,3817910.77000000,140866.28799840,147387191.59190590
2017-12-18,0.03624000,0.04200000,0.03468000,0.03930000,1911339.78000000,1513641599999,73149.54533570,1338,1519832.71000000,58086.94184130,0
2017-12-19,0.04003000,0.04997000,0.03720000,0.04318000,1349274.87000000,1513727999999,57103.11637880,1366,695734.18000000,29508.98641650,0
