timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2017-11-03,2e-06,6e-06,2e-06,2.86e-06,37485176.0,1509753599999,114.24471283,2230,16744484.0,51.13581444,122101582.60576127
2017-11-04,2.9e-06,2.91e-06,2.41e-06,2.5e-06,13059250.0,1509839999999,34.621438,622,5779681.0,15.67201474,122304973.1009724
2017-11-05,2.48e-06,2.65e-06,2.31e-06,2.4e-06,10091798.0,1509926399999,25.06267729,460,5397768.0,13.52334389,136848319.6524028
2017-11-06,2.45e-06,2.55e-06,2.18e-06,2.5e-06,20528742.0,1510012799999,49.2051686,665,9645468.0,23.50959039,147851722.5002016
2017-11-07,2.48e-06,2.7e-06,2.46e-06,2.7e-06,10993686.0,1510099199999,28.25060076,517,7729621.0,19.961105,147799514.93665665
2017-11-08,2.67e-06,2.88e-06,2.35e-06,2.81e-06,19611384.0,1510185599999,51.39004413,913,8654374.0,22.98071384,155080131.9502552
2017-11-09,2.81e-06,3.5e-06,2.58e-06,3.21e-06,28038765.0,1510271999999,86.47113929,1293,15465213.0,48.84200104,160503886.89203405
2017-11-10,3.27e-06,3.33e-06,2.71e-06,2.97e-06,15114238.0,1510358399999,44.86006199,739,3915687.0,11.75199811,165392706.0012426
2017-11-11,3.05e-06,3.39e-06,2.9e-06,3.02e-06,6593258.0,1510444799999,20.33794391,534,3469416.0,10.81139192,167117626.79014167
2017-11-12,3.15e-06,3.3e-06,2.78e-06,3.16e-06,12156267.0,1510531199999,36.92296436,733,5365993.0,16.57174077,165950912.48683688
2017-11-13,3.16e-06,3.9e-06,3.01e-06,3.67e-06,28258584.0,1510617599999,100.90708921,1530,12922993.0,46.02799879,180039170.33845636
2017-11-14,3.69e-06,4.59e-06,3.62e-06,4.3e-06,62803273.0,1510703999999,255.01230829,3344,29105339.0,119.16716578,209708877.31048408
2017-11-15,4.32e-06,4.5e-06,3.06e-06,3.43e-06,47226489.0,1510790399999,176.65125755,2873,17370194.0,65.75545006,215540005.34911263
2017-11-16,3.39e-06,3.48e-06,2.51e-06,2.75e-06,20605613.0,1510876799999,61.33172411,1269,6693715.0,20.00187197,216776803.54532555
2017-11-17,2.67e-06,2.73e-06,2.41e-06,2.5e-06,13279168.0,1510963199999,33.91493246,762,4739646.0,12.19989332,217314291.61108607
2017-11-18,2.54e-06,2.74e-06,2.51e-06,2.66e-06,10470861.0,1511049599999,27.45521164,631,4883143.0,12.85692317,215678468.8074637
2017-11-19,2.66e-06,3.3e-06,2.56e-06,2.94e-06,24871013.0,1511135999999,72.70461085,2119,11706334.0,34.44380675,218605291.6988549
2017-11-20,2.93e-06,3.13e-06,2.72e-06,2.78e-06,14019441.0,1511222399999,41.00247225,1449,6004030.0,17.69813219,220266823.84007013
2017-11-21,2.81e-06,3.01e-06,2.64e-06,2.66e-06,8524133.0,1511308799999,23.97958875,881,3549451.0,10.11002358,217386123.2229452
2017-11-22,2.68e-06,2.85e-06,2.4e-06,2.77e-06,13220792.0,1511395199999,34.74090058,1238,4892747.0,13.07038884,217999622.98029807
2017-11-23,2.8e-06,3.5e-06,2.6e-06,2.99e-06,34667370.0,1511481599999,105.06109331,2717,17455994.0,53.55422812,224626322.50670204
2017-11-24,2.99e-06,3.15e-06,2.56e-06,2.92e-06,23028037.0,1511567999999,64.68138695,1740,7811985.0,22.46411139,228180443.8342049
2017-11-25,2.83e-06,2.84e-06,2.5e-06,2.62e-06,15721835.0,1511654399999,41.5496548,1504,4640740.0,12.39459948,224670885.0973674
2017-11-26,2.6e-06,2.71e-06,2.5e-06,2.6e-06,10657393.0,1511740799999,27.72109161,976,4761805.0,12.46758819,220425231.6308668
2017-11-27,2.61e-06,2.93e-06,2.38e-06,2.85e-06,19053453.0,1511827199999,48.8537076,1636,9779897.0,25.30036433,221232413.05969515
2017-11-28,2.89e-06,2.9e-06,2.43e-06,2.58e-06,18934017.0,1511913599999,50.18083526,1422,7840377.0,20.9398403,222367168.98709124
2017-11-29,2.61e-06,2.67e-06,2.08e-06,2.19e-06,20403168.0,1511999999999,48.39962003,1481,7369574.0,17.74847665,223307420.4066701
2017-11-30,2.19e-06,2.3e-06,2.03e-06,2.29e-06,10826156.0,1512086399999,23.54689267,915,4130461.0,9.13239527,223288021.91272035
2017-12-01,2.29e-06,2.35e-06,2.2e-06,2.24e-06,6182063.0,1512172799999,14.16463445,560,3156188.0,7.27205304,221810238.85273436
